chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
5055,chr12,58004752,58005763,1012,ARHGEF25,27.47325206,2.02E-06
5056,chr12,58149305,58149710,406,9-Mar,31.23952273,2.80E-05
5057,chr12,58131917,58132165,249,AGAP2,53.74024127,1.17E-06
5058,chr12,58131005,58131169,165,AGAP2,-33.79505476,1.22E-05
5059,chr12,63544480,63544967,488,AVPR1A,34.70333651,2.21E-05
5060,chr12,65514994,65515031,38,WIF1,37.5754937,1.51E-06
5061,chr12,71003656,71004021,366,PTPRB,24.51971217,1.24E-05
5062,chr12,71003656,71004021,366,PTPRB,24.51971217,1.24E-05
5063,chr12,71003656,71004021,366,PTPRB,24.51971217,1.24E-05
5064,chr12,72666072,72666366,295,TRHDE-AS1,32.84075608,1.12E-06
5065,chr12,72666818,72667095,278,TRHDE-AS1,36.42094698,9.22E-05
5066,chr12,72666072,72666366,295,TRHDE-AS1,32.84075608,1.12E-06
5067,chr12,72666818,72667095,278,TRHDE-AS1,36.42094698,9.22E-05
5068,chr12,81101646,81102457,812,MYF6,43.14394185,1.44E-06
5069,chr12,85304513,85304628,116,SLC6A15,46.32018901,5.45E-14
5070,chr12,85306341,85306813,473,SLC6A15,34.68905357,6.37E-07
5071,chr12,85304513,85304628,116,SLC6A15,46.32018901,5.45E-14
5072,chr12,85306341,85306813,473,SLC6A15,34.68905357,6.37E-07
5073,chr12,85304513,85304628,116,SLC6A15,46.32018901,5.45E-14
5074,chr12,85306341,85306813,473,SLC6A15,34.68905357,6.37E-07
5075,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5076,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5077,chr12,93965358,93965996,639,SOCS2-AS1,30.4207927,0.000336299
5078,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5079,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5080,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5081,chr12,93965358,93965996,639,SOCS2,30.4207927,0.000336299
5082,chr12,98911335,98911448,114,TMPO-AS1,55.68076832,5.68E-08
5083,chr12,98911335,98911448,114,TMPO,55.68076832,5.68E-08
5084,chr12,98911335,98911448,114,TMPO,55.68076832,5.68E-08
5085,chr12,98911335,98911448,114,TMPO,55.68076832,5.68E-08
5086,chr12,100593905,100594036,132,ACTR6,41.33967835,3.49E-05
5087,chr12,100593905,100594036,132,ACTR6,41.33967835,3.49E-05
5088,chr12,100593905,100594036,132,ACTR6,41.33967835,3.49E-05
5089,chr12,103350041,103350480,440,ASCL1,59.8747711,1.72E-06
5090,chr12,103351968,103352327,360,ASCL1,33.48848117,4.28E-06
5091,chr12,104697619,104697984,366,EID3,28.57427712,6.24E-05
5092,chr12,105477969,105478339,371,ALDH1L2,35.33603856,2.52E-08
5093,chr12,105477969,105478339,371,ALDH1L2,35.33603856,2.52E-08
5094,chr12,106532405,106532896,492,NUAK1,27.36769554,5.63E-06
5095,chr12,108169043,108169428,386,ASCL4,32.5613532,0.007453321
5096,chr12,108733070,108733349,280,CMKLR1,34.95249823,0.002196782
5097,chr12,108733070,108733349,280,CMKLR1,34.95249823,0.002196782
5098,chr12,108733070,108733349,280,CMKLR1,34.95249823,0.002196782
5099,chr12,109746917,109746956,40,FOXN4,55.60105942,2.01E-06
5100,chr12,110151999,110152688,690,FAM222A,40.19690839,0.000287148
5101,chr12,110270630,110271567,938,MIR4497,23.26469756,0.000385656
5102,chr12,111126611,111127347,737,HVCN1,28.97570774,0.000164366
5103,chr12,111126611,111127347,737,HVCN1,28.97570774,0.000164366
5104,chr12,111126611,111127347,737,HVCN1,28.97570774,0.000164366
5105,chr12,111284732,111284896,165,CCDC63,45.22796748,2.57E-05
5106,chr12,112204422,112204644,223,ALDH2,24.10253783,5.30E-05
5107,chr12,112204422,112204644,223,ALDH2,24.10253783,5.30E-05
5108,chr12,117536207,117536985,779,TESC,48.31907924,3.95E-10
5109,chr12,117536207,117536985,779,TESC,48.31907924,3.95E-10
5110,chr12,117536207,117536985,779,TESC,48.31907924,3.95E-10
5111,chr12,118574481,118574785,305,PEBP1,44.33303633,2.27E-07
5112,chr12,120806098,120806663,566,MSI1,36.09274705,9.99E-06
5113,chr12,120906220,120906841,622,SRSF9,25.63468849,4.21E-07
5114,chr12,120906220,120906841,622,DYNLL1,25.63468849,4.21E-07
5115,chr12,121078630,121079278,649,CABP1,23.20954845,0.002913512
5116,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5117,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5118,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5119,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5120,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5121,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5122,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5123,chr12,121735133,121735191,59,CAMKK2,29.10184386,5.01E-07
5124,chr12,122243551,122243810,260,SETD1B,57.66528158,7.09E-09
5125,chr12,122230943,122231840,898,RHOF,-41.0417499,0.000658692
5126,chr12,122460806,122461988,1183,BCL7A,28.42339699,0.001399416
5127,chr12,122460806,122461988,1183,BCL7A,28.42339699,0.001399416
5128,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5129,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5130,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5131,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5132,chr12,122710835,122711332,498,LOC101593348,33.45805034,0.000344357
5133,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5134,chr12,122710835,122711332,498,DIABLO,33.45805034,0.000344357
5135,chr12,122688366,122689052,687,B3GNT4,29.86847315,4.68E-06
5136,chr12,123187473,123187644,172,HCAR2,36.76124706,6.71E-06
5137,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5138,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5139,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5140,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5141,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5142,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5143,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5144,chr12,123465432,123466230,799,ARL6IP4,27.43921697,0.000830779
5145,chr12,124458441,124458809,369,ZNF664,39.90165776,5.81E-05
5146,chr12,124458441,124458809,369,ZNF664,39.90165776,5.81E-05
5147,chr12,124458441,124458809,369,CCDC92,39.90165776,5.81E-05
5148,chr12,129308568,129309157,590,SLC15A4,28.73873094,9.32E-05
5149,chr12,130526796,130526978,183,LOC100190940,-27.31624566,0.000138108
5150,chr12,130645327,130645590,264,FZD10-AS1,36.27771466,3.49E-05
5151,chr12,130645964,130647541,1578,FZD10-AS1,23.40983535,0.00697713
5152,chr12,130647826,130648246,421,FZD10-AS1,31.06684428,0.000158514
5153,chr12,130645327,130645590,264,FZD10,36.27771466,3.49E-05
5154,chr12,130645964,130647541,1578,FZD10,23.40983535,0.00697713
5155,chr12,130647826,130648246,421,FZD10,31.06684428,0.000158514
5156,chr12,130823253,130823854,602,PIWIL1,26.75720851,0.005393278
5157,chr12,130823253,130823854,602,PIWIL1,26.75720851,0.005393278
5158,chr12,132313827,132314008,182,MMP17,42.19531674,0.000460892
5159,chr12,132314558,132315420,863,MMP17,26.87686676,0.000203827
5160,chr12,132628162,132628523,362,NOC4L,31.7234745,6.46E-06
5161,chr12,132628162,132628523,362,DDX51,31.7234745,6.46E-06
5162,chr12,132689757,132690151,395,GALNT9,32.09569562,0.000101518
5163,chr12,132691691,132692235,545,GALNT9,28.33563634,0.000459948
5164,chr12,132853774,132854526,753,LOC100130238,-40.2622244,0.000409895
5165,chr12,133067537,133067551,15,FBRSL1,27.65251989,9.55E-05
5166,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5167,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5168,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5169,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5170,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5171,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5172,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5173,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5174,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5175,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5176,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5177,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5178,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5179,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5180,chr12,133195067,133195504,438,P2RX2,47.89756174,5.01E-08
5181,chr12,133195902,133195993,92,P2RX2,45.81172317,5.15E-06
5182,chr12,133264411,133264631,221,POLE,38.68026956,1.90E-07
5183,chr12,133264411,133264631,221,PXMP2,38.68026956,1.90E-07
5184,chr13,92050694,92050869,176,GPC5,27.33037009,1.96E-05
5185,chr13,25946135,25946359,225,ATP8A2,61.41579125,3.26E-10
5186,chr13,36705065,36705323,259,DCLK1,33.37847112,6.42E-05
5187,chr13,35516974,35517383,410,NBEA,35.03888453,0.002816867
5188,chr13,44360774,44361814,1041,ENOX1,37.30346956,3.79E-06
5189,chr13,44360774,44361814,1041,ENOX1,37.30346956,3.79E-06
5190,chr13,51417468,51417924,457,DLEU7,41.4366057,1.00E-05
5191,chr13,103052566,103052682,117,FGF14,33.9683757,1.79E-06
5192,chr13,102068360,102069318,959,NALCN,37.09434279,0.000717926
5193,chr13,110960112,110960373,262,COL4A2,42.21210214,0.000226049
5194,chr13,20532420,20532462,43,ZMYM2,-56.04517705,8.52E-08
5195,chr13,20532420,20532462,43,ZMYM2,-56.04517705,8.52E-08
5196,chr13,20532420,20532462,43,ZMYM2,-56.04517705,8.52E-08
5197,chr13,20532420,20532462,43,ZMYM2,-56.04517705,8.52E-08
5198,chr13,21634839,21634852,14,LATS2,53.84615385,8.68E-07
5199,chr13,25338345,25338548,204,RNF17,65.47299922,2.31E-07
5200,chr13,25338345,25338548,204,RNF17,65.47299922,2.31E-07
5201,chr13,29068445,29069130,686,FLT1,42.33984302,2.32E-05
5202,chr13,29069413,29069706,294,FLT1,52.3034764,3.55E-05
5203,chr13,29068445,29069130,686,FLT1,42.33984302,2.32E-05
5204,chr13,29069413,29069706,294,FLT1,52.3034764,3.55E-05
5205,chr13,28495059,28495146,88,PDX1-AS1,54.5782086,3.24E-14
5206,chr13,28494339,28494715,377,PDX1-AS1,-33.64907813,2.90E-05
5207,chr13,29068445,29069130,686,FLT1,42.33984302,2.32E-05
5208,chr13,29069413,29069706,294,FLT1,52.3034764,3.55E-05
5209,chr13,32605549,32605831,283,FRY,48.17157967,4.63E-05
5210,chr13,36049371,36050292,922,NBEA,33.06804125,9.09E-05
5211,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5212,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5213,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5214,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5215,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5216,chr13,38443633,38444111,479,TRPC4,41.24541215,0.000103871
5217,chr13,39261238,39261961,724,FREM2,48.48637401,9.73E-09
5218,chr13,39262815,39262944,130,FREM2,44.51475866,1.66E-06
5219,chr13,41239529,41239697,169,FOXO1,34.45195663,5.54E-07
5220,chr13,41239972,41240590,619,FOXO1,35.45325979,2.13E-06
5221,chr13,46961234,46961335,102,KIAA0226L,40.2314918,6.31E-10
5222,chr13,52980081,52980559,479,THSD1,34.09079027,3.65E-05
5223,chr13,52980081,52980559,479,THSD1,34.09079027,3.65E-05
5224,chr13,76055580,76055939,360,TBC1D4,23.91751345,0.004363963
5225,chr13,88323546,88323732,187,MIR4500HG,-32.8646868,2.22E-07
5226,chr13,96204668,96204939,272,CLDN10,43.34824604,0.000139907
5227,chr13,96742090,96743152,1063,HS6ST3,28.6686441,0.000339719
5228,chr13,99404553,99405124,572,SLC15A1,50.24168421,7.07E-06
5229,chr13,98794907,98795317,411,FARP1,32.94499516,4.02E-08
5230,chr13,98794907,98795317,411,FARP1,32.94499516,4.02E-08
5231,chr13,102568426,102569354,929,FGF14,32.92617604,0.00026091
5232,chr13,103046681,103047226,546,FGF14-IT1,36.1826918,9.91E-06
5233,chr13,110960112,110960373,262,COL4A1,42.21210214,0.000226049
5234,chr13,111767537,111768428,892,ARHGEF7,30.65339742,0.001272482
5235,chr13,111767537,111768428,892,ARHGEF7,30.65339742,0.001272482
5236,chr13,111767537,111768428,892,ARHGEF7,30.65339742,0.001272482
5237,chr13,113622037,113622235,199,MCF2L,45.15488812,0.000144316
5238,chr13,113622881,113623522,642,MCF2L,33.6111588,2.12E-05
5239,chr13,113343915,113344120,206,ATP11A,40.78134756,7.78E-05
5240,chr13,113343915,113344120,206,ATP11A,40.78134756,7.78E-05
5241,chr13,20438187,20438305,119,ZMYM5,67.29487179,3.53E-13
5242,chr13,20438187,20438305,119,ZMYM5,67.29487179,3.53E-13
5243,chr13,20438187,20438305,119,ZMYM5,67.29487179,3.53E-13
5244,chr13,22243510,22243723,214,FGF9,31.58445282,0.000602551
5245,chr13,25254511,25255229,719,ATP12A,43.25484207,0.0004052
5246,chr13,25254511,25255229,719,ATP12A,43.25484207,0.0004052
5247,chr13,25744779,25745243,465,AMER2,44.20015224,1.08E-05
5248,chr13,25745607,25745731,125,AMER2,56.7463937,5.60E-06
5249,chr13,25744779,25745243,465,AMER2,44.20015224,1.08E-05
5250,chr13,25745607,25745731,125,AMER2,56.7463937,5.60E-06
5251,chr13,26625250,26625274,25,SHISA2,65.80533154,2.04E-08
5252,chr13,26625756,26625799,44,SHISA2,-29.86248519,3.70E-05
5253,chr13,28364763,28364798,36,GSX1,73.78063725,4.50E-06
5254,chr13,28495059,28495146,88,PDX1,54.5782086,3.24E-14
5255,chr13,28494339,28494715,377,PDX1,-33.64907813,2.90E-05
5256,chr13,28542336,28543158,823,CDX2,65.56255845,2.84E-09
5257,chr13,28563631,28563652,22,URAD,57.14285714,7.89E-09
5258,chr13,28674230,28675052,823,FLT3,62.83275086,2.61E-05
5259,chr13,29068445,29069130,686,FLT1,42.33984302,2.32E-05
5260,chr13,29069413,29069706,294,FLT1,52.3034764,3.55E-05
5261,chr13,31480202,31481090,889,MEDAG,53.05968545,3.72E-05
5262,chr13,32605549,32605831,283,FRY-AS1,48.17157967,4.63E-05
5263,chr13,33001506,33002550,1045,N4BP2L1,48.14306669,0.000609479
5264,chr13,33001506,33002550,1045,N4BP2L1,48.14306669,0.000609479
5265,chr13,33590082,33591099,1018,KL,45.25994238,6.29E-05
5266,chr13,36049371,36050292,922,MAB21L1,33.06804125,9.09E-05
5267,chr13,36788775,36788869,95,SOHLH2,42.94902448,2.00E-07
5268,chr13,36788775,36788869,95,SOHLH2,42.94902448,2.00E-07
5269,chr13,37005519,37006542,1024,CCNA1,39.12740634,1.26E-05
5270,chr13,37005519,37006542,1024,CCNA1,39.12740634,1.26E-05
5271,chr13,37005519,37006542,1024,CCNA1,39.12740634,1.26E-05
5272,chr13,37005519,37006542,1024,CCNA1,39.12740634,1.26E-05
5273,chr13,37248224,37248259,36,SERTM1,41.80957417,5.59E-10
5274,chr13,37248545,37248625,81,SERTM1,42.37675064,9.16E-07
5275,chr13,42031458,42032002,545,RGCC,50.47084433,3.96E-10
5276,chr13,43148277,43148500,224,TNFSF11,47.21611596,1.07E-09
5277,chr13,49794052,49794134,83,MLNR,42.41925157,4.55E-05
5278,chr13,49794445,49794642,198,MLNR,39.50245923,6.56E-06
5279,chr13,51796518,51797055,538,FAM124A,42.39727615,0.000116767
5280,chr13,51796518,51797055,538,FAM124A,42.39727615,0.000116767
5281,chr13,53420667,53421353,687,PCDH8,-27.49419267,0.000126901
5282,chr13,53420667,53421353,687,PCDH8,-27.49419267,0.000126901
5283,chr13,58204001,58204302,302,PCDH17,48.84423455,0.000390788
5284,chr13,73634200,73634477,278,KLF5,60.50293606,6.35E-07
5285,chr13,88326835,88326970,136,SLITRK5,53.09719374,5.62E-08
5286,chr13,88323546,88323732,187,SLITRK5,-32.8646868,2.22E-07
5287,chr13,95131231,95131338,108,DCT,37.12359757,1.03E-06
5288,chr13,95131231,95131338,108,DCT,37.12359757,1.03E-06
5289,chr13,95363445,95364603,1159,SOX21,40.5233807,0.000729557
5290,chr13,95363445,95364603,1159,SOX21-AS1,40.5233807,0.000729557
5291,chr13,100633707,100634857,1151,ZIC2,44.00012336,8.71E-06
5292,chr13,100622074,100622482,409,ZIC5,32.11185047,0.000538345
5293,chr13,103046681,103047226,546,FGF14-AS2,36.1826918,9.91E-06
5294,chr13,103498114,103498656,543,ERCC5,20.94453216,1.41E-05
5295,chr13,107186533,107186877,345,EFNB2,31.40168745,0.005902691
5296,chr13,107187315,107187982,668,EFNB2,20.27624317,0.000470916
5297,chr13,108870762,108871302,541,ABHD13,22.77641876,0.002332789
5298,chr13,108870762,108871302,541,LIG4,22.77641876,0.002332789
5299,chr13,110436813,110437477,665,IRS2,-39.92360277,0.001411537
5300,chr13,111522156,111522472,317,LINC00346,-39.26605006,7.14E-06
5301,chr13,113622037,113622235,199,MCF2L-AS1,45.15488812,0.000144316
5302,chr13,113622881,113623522,642,MCF2L-AS1,33.6111588,2.12E-05
5303,chr13,113654323,113654426,104,MCF2L,36.18302527,5.17E-06
5304,chr13,113656036,113656378,343,MCF2L,31.04720587,3.42E-06
5305,chr13,114017824,114018414,591,GRTP1,40.14774705,7.02E-06
5306,chr13,114018804,114019120,317,GRTP1,34.13083347,5.99E-05
5307,chr13,114461835,114462006,172,TMEM255B,30.2657868,2.12E-06
5308,chr13,114519914,114520039,126,GAS6-AS1,-29.36954068,9.71E-08
5309,chr14,33407289,33407501,213,NPAS3,26.6790293,7.22E-05
5310,chr14,33408006,33408957,952,NPAS3,30.57871777,0.006953651
5311,chr14,33407289,33407501,213,NPAS3,26.6790293,7.22E-05
5312,chr14,33408006,33408957,952,NPAS3,30.57871777,0.006953651
5313,chr14,33407289,33407501,213,NPAS3,26.6790293,7.22E-05
5314,chr14,33408006,33408957,952,NPAS3,30.57871777,0.006953651
5315,chr14,33407289,33407501,213,NPAS3,26.6790293,7.22E-05
5316,chr14,33408006,33408957,952,NPAS3,30.57871777,0.006953651
5317,chr14,35590438,35590508,71,KIAA0391,47.25735787,2.18E-08
5318,chr14,35590438,35590508,71,KIAA0391,47.25735787,2.18E-08
5319,chr14,35590438,35590508,71,KIAA0391,47.25735787,2.18E-08
5320,chr14,35590438,35590508,71,KIAA0391,47.25735787,2.18E-08
5321,chr14,35590438,35590508,71,KIAA0391,47.25735787,2.18E-08
5322,chr14,56585478,56586087,610,PELI2,29.46177316,0.001147624
5323,chr14,61787897,61788765,869,PRKCH,40.40669221,1.29E-07
5324,chr14,61789225,61789386,162,PRKCH,59.4081471,1.45E-15
5325,chr14,25518986,25519510,525,STXBP6,36.8115712,1.46E-08
5326,chr14,48143529,48143580,52,MDGA2,45.05755449,4.33E-13
5327,chr14,48143852,48144340,489,MDGA2,28.36945429,0.005097142
5328,chr14,50066556,50066907,352,LRR1,24.9207146,0.000151706
5329,chr14,50066556,50066907,352,LRR1,24.9207146,0.000151706
5330,chr14,50066556,50066907,352,LRR1,24.9207146,0.000151706
5331,chr14,50066556,50066907,352,LRR1,24.9207146,0.000151706
5332,chr14,51560660,51561346,687,TRIM9,27.02438377,9.20E-06
5333,chr14,51560660,51561346,687,TRIM9,27.02438377,9.20E-06
5334,chr14,58331962,58333106,1145,SLC35F4,43.87954055,1.57E-06
5335,chr14,60336158,60336702,545,RTN1,58.01511797,1.68E-10
5336,chr14,60951976,60952763,788,C14orf39,23.80499289,0.000130082
5337,chr14,63512123,63512807,685,KCNH5,28.45174456,0.000930826
5338,chr14,63512123,63512807,685,KCNH5,28.45174456,0.000930826
5339,chr14,65289908,65289935,28,SPTB,43.99835498,1.46E-06
5340,chr14,65289908,65289935,28,SPTB,43.99835498,1.46E-06
5341,chr14,69727160,69727589,430,GALNT16,29.42226189,0.001163237
5342,chr14,69950942,69952246,1305,PLEKHD1,29.57272825,0.000277715
5343,chr14,69727160,69727589,430,GALNT16,29.42226189,0.001163237
5344,chr14,70656000,70656077,78,SLC8A3,29.79270488,5.21E-05
5345,chr14,70656000,70656077,78,SLC8A3,29.79270488,5.21E-05
5346,chr14,70656000,70656077,78,SLC8A3,29.79270488,5.21E-05
5347,chr14,70656000,70656077,78,SLC8A3,29.79270488,5.21E-05
5348,chr14,70656000,70656077,78,SLC8A3,29.79270488,5.21E-05
5349,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5350,chr14,73358909,73359002,94,DPF3,36.73346376,1.87E-07
5351,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5352,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5353,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5354,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5355,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5356,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5357,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5358,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5359,chr14,73358909,73359002,94,DPF3,36.73346376,1.87E-07
5360,chr14,72398838,72399506,669,RGS6,37.2279058,2.69E-06
5361,chr14,73358909,73359002,94,DPF3,36.73346376,1.87E-07
5362,chr14,73358909,73359002,94,DPF3,36.73346376,1.87E-07
5363,chr14,74705941,74707169,1229,VSX2,33.86948295,3.83E-06
5364,chr14,74707483,74708349,867,VSX2,26.3042671,0.002764546
5365,chr14,77647940,77648585,646,TMEM63C,32.6509967,0.00034994
5366,chr14,81421983,81422033,51,TSHR,41.44516481,1.11E-09
5367,chr14,81421983,81422033,51,TSHR,41.44516481,1.11E-09
5368,chr14,81421983,81422033,51,TSHR,41.44516481,1.11E-09
5369,chr14,88792904,88793319,416,KCNK10,26.22118589,0.000559701
5370,chr14,88789363,88790543,1181,KCNK10,34.90584213,3.87E-05
5371,chr14,90527288,90529069,1782,KCNK13,28.9333924,0.000456468
5372,chr14,91525499,91525541,43,RPS6KA5,82.73207056,5.41E-08
5373,chr14,91525499,91525541,43,RPS6KA5,82.73207056,5.41E-08
5374,chr14,92789550,92790286,737,SLC24A4,36.09759927,9.54E-06
5375,chr14,92413642,92413734,93,FBLN5,39.68495407,1.11E-12
5376,chr14,92414063,92414198,136,FBLN5,35.24279578,0.000258813
5377,chr14,92789550,92790286,737,SLC24A4,36.09759927,9.54E-06
5378,chr14,92789550,92790286,737,SLC24A4,36.09759927,9.54E-06
5379,chr14,92980874,92981573,700,RIN3,-23.80833025,0.002229544
5380,chr14,93581083,93581427,345,ITPK1,27.051551,0.000144623
5381,chr14,93581083,93581427,345,ITPK1,27.051551,0.000144623
5382,chr14,94254568,94255318,751,PRIMA1,32.89169834,5.67E-05
5383,chr14,93581083,93581427,345,ITPK1,27.051551,0.000144623
5384,chr14,96859144,96859161,18,AK7,-42.54802831,1.46E-06
5385,chr14,100111298,100111813,516,HHIPL1,30.89998893,4.25E-05
5386,chr14,100112243,100112259,17,HHIPL1,51.98239828,4.11E-07
5387,chr14,100791573,100791877,305,SLC25A47,32.3185001,0.001351008
5388,chr14,104394429,104395056,628,TDRD9,20.95147998,0.003613774
5389,chr14,104314427,104314842,416,PPP1R13B,28.0525307,0.000649263
5390,chr14,105648786,105649221,436,NUDT14,22.17067211,0.0002856
5391,chr14,105781698,105782010,313,BRF1,34.62448988,0.000237213
5392,chr14,105781698,105782010,313,BRF1,34.62448988,0.000237213
